secid,date,days,volatility,ticker,index_flag
101310,07/03/2013,14,0.172442,AMZN,0
101310,07/03/2013,30,0.21306,AMZN,0
101310,07/03/2013,60,0.194962,AMZN,0
101310,07/03/2013,91,0.267709,AMZN,0
101310,07/03/2013,122,0.259341,AMZN,0
101310,07/03/2013,152,0.258675,AMZN,0
101310,07/03/2013,182,0.278885,AMZN,0
101310,07/03/2013,273,0.279986,AMZN,0
101310,07/03/2013,365,0.273114,AMZN,0
101310,07/03/2013,547,0.30047,AMZN,0
101310,07/03/2013,730,0.347449,AMZN,0
101310,07/03/2013,1825,0.439828,AMZN,0
101310,07/05/2013,10,0.125266,AMZN,0
101310,07/05/2013,14,0.141091,AMZN,0
101310,07/05/2013,30,0.21688,AMZN,0
101310,07/05/2013,60,0.193109,AMZN,0
101310,07/05/2013,91,0.268185,AMZN,0
101310,07/05/2013,122,0.256518,AMZN,0
101310,07/05/2013,152,0.257598,AMZN,0
101310,07/05/2013,182,0.280063,AMZN,0
101310,07/05/2013,273,0.279959,AMZN,0
101310,07/05/2013,365,0.272918,AMZN,0
101310,07/05/2013,547,0.300794,AMZN,0
101310,07/05/2013,730,0.347602,AMZN,0
101310,07/05/2013,1825,0.439659,AMZN,0
101310,07/08/2013,10,0.106306,AMZN,0
101310,07/08/2013,14,0.11982,AMZN,0
101310,07/08/2013,30,0.19925,AMZN,0
101310,07/08/2013,60,0.200426,AMZN,0
101310,07/08/2013,91,0.268751,AMZN,0
101310,07/08/2013,122,0.260796,AMZN,0
101310,07/08/2013,152,0.254641,AMZN,0
101310,07/08/2013,182,0.276589,AMZN,0
101310,07/08/2013,273,0.28056,AMZN,0
101310,07/08/2013,365,0.273175,AMZN,0
101310,07/08/2013,547,0.300262,AMZN,0
101310,07/08/2013,730,0.348007,AMZN,0
101310,07/08/2013,1825,0.438923,AMZN,0
101310,07/09/2013,10,0.102367,AMZN,0
101310,07/09/2013,14,0.121816,AMZN,0
101310,07/09/2013,30,0.194225,AMZN,0
101310,07/09/2013,60,0.198609,AMZN,0
101310,07/09/2013,91,0.268434,AMZN,0
101310,07/09/2013,122,0.259257,AMZN,0
101310,07/09/2013,152,0.254304,AMZN,0
101310,07/09/2013,182,0.27635,AMZN,0
101310,07/09/2013,273,0.277989,AMZN,0
101310,07/09/2013,365,0.273182,AMZN,0
101310,07/09/2013,547,0.299635,AMZN,0
101310,07/09/2013,730,0.347665,AMZN,0
101310,07/09/2013,1825,0.438924,AMZN,0
101310,07/10/2013,10,0.098839,AMZN,0
101310,07/10/2013,14,0.099089,AMZN,0
101310,07/10/2013,30,0.188768,AMZN,0
101310,07/10/2013,60,0.196112,AMZN,0
101310,07/10/2013,91,0.267323,AMZN,0
101310,07/10/2013,122,0.257733,AMZN,0
101310,07/10/2013,152,0.254171,AMZN,0
101310,07/10/2013,182,0.276362,AMZN,0
101310,07/10/2013,273,0.276459,AMZN,0
101310,07/10/2013,365,0.271927,AMZN,0
101310,07/10/2013,547,0.299627,AMZN,0
101310,07/10/2013,730,0.347132,AMZN,0
101310,07/10/2013,1825,0.438702,AMZN,0
101310,07/11/2013,10,0.138059,AMZN,0
101310,07/11/2013,14,0.134056,AMZN,0
101310,07/11/2013,30,0.18255,AMZN,0
101310,07/11/2013,60,0.201223,AMZN,0
101310,07/11/2013,91,0.269093,AMZN,0
101310,07/11/2013,122,0.26021,AMZN,0
101310,07/11/2013,152,0.255599,AMZN,0
101310,07/11/2013,182,0.278377,AMZN,0
101310,07/11/2013,273,0.277808,AMZN,0
101310,07/11/2013,365,0.272882,AMZN,0
101310,07/11/2013,547,0.300227,AMZN,0
101310,07/11/2013,730,0.347518,AMZN,0
101310,07/11/2013,1825,0.438655,AMZN,0
101310,07/12/2013,10,0.170063,AMZN,0
101310,07/12/2013,14,0.152619,AMZN,0
101310,07/12/2013,30,0.188355,AMZN,0
101310,07/12/2013,60,0.208924,AMZN,0
101310,07/12/2013,91,0.272833,AMZN,0
101310,07/12/2013,122,0.263215,AMZN,0
101310,07/12/2013,152,0.257216,AMZN,0
101310,07/12/2013,182,0.280365,AMZN,0
101310,07/12/2013,273,0.279127,AMZN,0
101310,07/12/2013,365,0.273578,AMZN,0
101310,07/12/2013,547,0.300533,AMZN,0
101310,07/12/2013,730,0.347908,AMZN,0
101310,07/12/2013,1825,0.438621,AMZN,0
101310,07/15/2013,10,0.197021,AMZN,0
101310,07/15/2013,14,0.16758,AMZN,0
101310,07/15/2013,30,0.18776,AMZN,0
101310,07/15/2013,60,0.209055,AMZN,0
101310,07/15/2013,91,0.269708,AMZN,0
101310,07/15/2013,122,0.257216,AMZN,0
101310,07/15/2013,152,0.250409,AMZN,0
101310,07/15/2013,182,0.279417,AMZN,0
101310,07/15/2013,273,0.27908,AMZN,0
101310,07/15/2013,365,0.273324,AMZN,0
101310,07/15/2013,547,0.30038,AMZN,0
101310,07/15/2013,730,0.348006,AMZN,0
101310,07/15/2013,1825,0.437613,AMZN,0
101310,07/16/2013,10,0.190904,AMZN,0
101310,07/16/2013,14,0.172548,AMZN,0
101310,07/16/2013,30,0.18371,AMZN,0
101310,07/16/2013,60,0.203981,AMZN,0
101310,07/16/2013,91,0.267996,AMZN,0
101310,07/16/2013,122,0.255667,AMZN,0
101310,07/16/2013,152,0.250388,AMZN,0
101310,07/16/2013,182,0.279358,AMZN,0
101310,07/16/2013,273,0.279069,AMZN,0
101310,07/16/2013,365,0.273042,AMZN,0
101310,07/16/2013,547,0.299979,AMZN,0
101310,07/16/2013,730,0.347659,AMZN,0
101310,07/16/2013,1825,0.437612,AMZN,0
101310,07/17/2013,10,0.178314,AMZN,0
101310,07/17/2013,14,0.167604,AMZN,0
101310,07/17/2013,30,0.180568,AMZN,0
101310,07/17/2013,60,0.201527,AMZN,0
101310,07/17/2013,91,0.264936,AMZN,0
101310,07/17/2013,122,0.254235,AMZN,0
101310,07/17/2013,152,0.249091,AMZN,0
101310,07/17/2013,182,0.278919,AMZN,0
101310,07/17/2013,273,0.278693,AMZN,0
101310,07/17/2013,365,0.273065,AMZN,0
101310,07/17/2013,547,0.299694,AMZN,0
101310,07/17/2013,730,0.347642,AMZN,0
101310,07/17/2013,1825,0.437183,AMZN,0
101310,07/18/2013,10,0.217804,AMZN,0
101310,07/18/2013,14,0.199316,AMZN,0
101310,07/18/2013,30,0.190459,AMZN,0
101310,07/18/2013,60,0.203998,AMZN,0
101310,07/18/2013,91,0.258976,AMZN,0
101310,07/18/2013,122,0.2542,AMZN,0
101310,07/18/2013,152,0.249191,AMZN,0
101310,07/18/2013,182,0.279765,AMZN,0
101310,07/18/2013,273,0.278984,AMZN,0
101310,07/18/2013,365,0.273556,AMZN,0
101310,07/18/2013,547,0.298139,AMZN,0
101310,07/18/2013,730,0.347181,AMZN,0
101310,07/18/2013,1825,0.437068,AMZN,0
101310,07/19/2013,10,0.217637,AMZN,0
101310,07/19/2013,14,0.19995,AMZN,0
101310,07/19/2013,30,0.180784,AMZN,0
101310,07/19/2013,60,0.202027,AMZN,0
101310,07/19/2013,91,0.258979,AMZN,0
101310,07/19/2013,122,0.253862,AMZN,0
101310,07/19/2013,152,0.248029,AMZN,0
101310,07/19/2013,182,0.279698,AMZN,0
101310,07/19/2013,273,0.277889,AMZN,0
101310,07/19/2013,365,0.270889,AMZN,0
101310,07/19/2013,547,0.297448,AMZN,0
101310,07/19/2013,730,0.347079,AMZN,0
101310,07/19/2013,1825,0.436896,AMZN,0
101310,07/22/2013,10,0.120176,AMZN,0
101310,07/22/2013,14,0.200411,AMZN,0
101310,07/22/2013,30,0.170755,AMZN,0
101310,07/22/2013,60,0.197005,AMZN,0
101310,07/22/2013,91,0.258722,AMZN,0
101310,07/22/2013,122,0.254141,AMZN,0
101310,07/22/2013,152,0.247266,AMZN,0
101310,07/22/2013,182,0.278736,AMZN,0
101310,07/22/2013,273,0.276128,AMZN,0
101310,07/22/2013,365,0.270854,AMZN,0
101310,07/22/2013,547,0.297074,AMZN,0
101310,07/22/2013,730,0.347201,AMZN,0
101310,07/22/2013,1825,0.436916,AMZN,0
101310,07/23/2013,10,0.115067,AMZN,0
101310,07/23/2013,14,0.209868,AMZN,0
101310,07/23/2013,30,0.172628,AMZN,0
101310,07/23/2013,60,0.198963,AMZN,0
101310,07/23/2013,91,0.256937,AMZN,0
101310,07/23/2013,122,0.253195,AMZN,0
101310,07/23/2013,152,0.247639,AMZN,0
101310,07/23/2013,182,0.27879,AMZN,0
101310,07/23/2013,273,0.276345,AMZN,0
101310,07/23/2013,365,0.270776,AMZN,0
101310,07/23/2013,547,0.296349,AMZN,0
101310,07/23/2013,730,0.346909,AMZN,0
101310,07/23/2013,1825,0.434218,AMZN,0
101310,07/24/2013,10,0.108894,AMZN,0
101310,07/24/2013,14,0.216171,AMZN,0
101310,07/24/2013,30,0.169657,AMZN,0
101310,07/24/2013,60,0.198199,AMZN,0
101310,07/24/2013,91,0.257512,AMZN,0
101310,07/24/2013,122,0.252152,AMZN,0
101310,07/24/2013,152,0.247922,AMZN,0
101310,07/24/2013,182,0.278751,AMZN,0
101310,07/24/2013,273,0.274771,AMZN,0
101310,07/24/2013,365,0.270516,AMZN,0
101310,07/24/2013,547,0.296413,AMZN,0
101310,07/24/2013,730,0.346794,AMZN,0
101310,07/24/2013,1825,0.434225,AMZN,0
101310,07/25/2013,10,0.150095,AMZN,0
101310,07/25/2013,14,0.191486,AMZN,0
101310,07/25/2013,30,0.17321,AMZN,0
101310,07/25/2013,60,0.197807,AMZN,0
101310,07/25/2013,91,0.25567,AMZN,0
101310,07/25/2013,122,0.252706,AMZN,0
101310,07/25/2013,152,0.247638,AMZN,0
101310,07/25/2013,182,0.27808,AMZN,0
101310,07/25/2013,273,0.273489,AMZN,0
101310,07/25/2013,365,0.26934,AMZN,0
101310,07/25/2013,547,0.296611,AMZN,0
101310,07/25/2013,730,0.346934,AMZN,0
101310,07/25/2013,1825,0.434095,AMZN,0
101310,07/26/2013,10,0.223448,AMZN,0
101310,07/26/2013,14,0.198824,AMZN,0
101310,07/26/2013,30,0.183754,AMZN,0
101310,07/26/2013,60,0.204216,AMZN,0
101310,07/26/2013,91,0.208757,AMZN,0
101310,07/26/2013,122,0.255422,AMZN,0
101310,07/26/2013,152,0.249856,AMZN,0
101310,07/26/2013,182,0.275947,AMZN,0
101310,07/26/2013,273,0.264544,AMZN,0
101310,07/26/2013,365,0.27039,AMZN,0
101310,07/26/2013,547,0.296551,AMZN,0
101310,07/26/2013,730,0.346454,AMZN,0
101310,07/26/2013,1825,0.43409,AMZN,0
101310,07/29/2013,10,0.276219,AMZN,0
101310,07/29/2013,14,0.223739,AMZN,0
101310,07/29/2013,30,0.206731,AMZN,0
101310,07/29/2013,60,0.210997,AMZN,0
101310,07/29/2013,91,0.208323,AMZN,0
101310,07/29/2013,122,0.257797,AMZN,0
101310,07/29/2013,152,0.250905,AMZN,0
101310,07/29/2013,182,0.27428,AMZN,0
101310,07/29/2013,273,0.264913,AMZN,0
101310,07/29/2013,365,0.260591,AMZN,0
101310,07/29/2013,547,0.296922,AMZN,0
101310,07/29/2013,730,0.347029,AMZN,0
101310,07/29/2013,1825,0.434124,AMZN,0
101310,07/30/2013,10,0.263246,AMZN,0
101310,07/30/2013,14,0.231425,AMZN,0
101310,07/30/2013,30,0.209925,AMZN,0
101310,07/30/2013,60,0.213942,AMZN,0
101310,07/30/2013,91,0.208867,AMZN,0
101310,07/30/2013,122,0.257354,AMZN,0
101310,07/30/2013,152,0.251752,AMZN,0
101310,07/30/2013,182,0.2616,AMZN,0
101310,07/30/2013,273,0.264663,AMZN,0
101310,07/30/2013,365,0.260851,AMZN,0
101310,07/30/2013,547,0.296764,AMZN,0
101310,07/30/2013,730,0.3468,AMZN,0
101310,07/30/2013,1825,0.434017,AMZN,0
101310,07/31/2013,10,0.244161,AMZN,0
101310,07/31/2013,14,0.227889,AMZN,0
101310,07/31/2013,30,0.207169,AMZN,0
101310,07/31/2013,60,0.211968,AMZN,0
101310,07/31/2013,91,0.203089,AMZN,0
101310,07/31/2013,122,0.256005,AMZN,0
101310,07/31/2013,152,0.251792,AMZN,0
101310,07/31/2013,182,0.253561,AMZN,0
101310,07/31/2013,273,0.263253,AMZN,0
101310,07/31/2013,365,0.260576,AMZN,0
101310,07/31/2013,547,0.296665,AMZN,0
101310,07/31/2013,730,0.346789,AMZN,0
101310,07/31/2013,1825,0.434005,AMZN,0
101310,08/01/2013,10,0.257682,AMZN,0
101310,08/01/2013,14,0.230324,AMZN,0
101310,08/01/2013,30,0.210647,AMZN,0
101310,08/01/2013,60,0.211324,AMZN,0
101310,08/01/2013,91,0.202344,AMZN,0
101310,08/01/2013,122,0.254599,AMZN,0
101310,08/01/2013,152,0.251408,AMZN,0
101310,08/01/2013,182,0.251158,AMZN,0
101310,08/01/2013,273,0.263626,AMZN,0
101310,08/01/2013,365,0.260842,AMZN,0
101310,08/01/2013,547,0.289249,AMZN,0
101310,08/01/2013,730,0.345446,AMZN,0
101310,08/01/2013,1825,0.433872,AMZN,0
101310,08/02/2013,10,0.254034,AMZN,0
101310,08/02/2013,14,0.230783,AMZN,0
101310,08/02/2013,30,0.212324,AMZN,0
101310,08/02/2013,60,0.210183,AMZN,0
101310,08/02/2013,91,0.199332,AMZN,0
101310,08/02/2013,122,0.25469,AMZN,0
101310,08/02/2013,152,0.250377,AMZN,0
101310,08/02/2013,182,0.251246,AMZN,0
101310,08/02/2013,273,0.263715,AMZN,0
101310,08/02/2013,365,0.260817,AMZN,0
101310,08/02/2013,547,0.289145,AMZN,0
101310,08/02/2013,730,0.345407,AMZN,0
101310,08/02/2013,1825,0.433707,AMZN,0
101310,08/05/2013,10,0.181213,AMZN,0
101310,08/05/2013,14,0.235259,AMZN,0
101310,08/05/2013,30,0.217284,AMZN,0
101310,08/05/2013,60,0.21717,AMZN,0
101310,08/05/2013,91,0.199731,AMZN,0
101310,08/05/2013,122,0.255193,AMZN,0
101310,08/05/2013,152,0.24952,AMZN,0
101310,08/05/2013,182,0.250154,AMZN,0
101310,08/05/2013,273,0.263969,AMZN,0
101310,08/05/2013,365,0.260533,AMZN,0
101310,08/05/2013,547,0.288196,AMZN,0
101310,08/05/2013,730,0.344539,AMZN,0
101310,08/05/2013,1825,0.433613,AMZN,0
101310,08/06/2013,10,0.168336,AMZN,0
101310,08/06/2013,14,0.231856,AMZN,0
101310,08/06/2013,30,0.212332,AMZN,0
101310,08/06/2013,60,0.203142,AMZN,0
101310,08/06/2013,91,0.199555,AMZN,0
101310,08/06/2013,122,0.253714,AMZN,0
101310,08/06/2013,152,0.249532,AMZN,0
101310,08/06/2013,182,0.2476,AMZN,0
101310,08/06/2013,273,0.263586,AMZN,0
101310,08/06/2013,365,0.260487,AMZN,0
101310,08/06/2013,547,0.287426,AMZN,0
101310,08/06/2013,730,0.344197,AMZN,0
101310,08/06/2013,1825,0.433556,AMZN,0
101310,08/07/2013,10,0.16158,AMZN,0
101310,08/07/2013,14,0.238444,AMZN,0
101310,08/07/2013,30,0.212161,AMZN,0
101310,08/07/2013,60,0.203927,AMZN,0
101310,08/07/2013,91,0.201867,AMZN,0
101310,08/07/2013,122,0.253481,AMZN,0
101310,08/07/2013,152,0.250438,AMZN,0
101310,08/07/2013,182,0.246965,AMZN,0
101310,08/07/2013,273,0.262528,AMZN,0
101310,08/07/2013,365,0.260664,AMZN,0
101310,08/07/2013,547,0.287636,AMZN,0
101310,08/07/2013,730,0.342769,AMZN,0
101310,08/07/2013,1825,0.43315,AMZN,0
101310,08/08/2013,10,0.138718,AMZN,0
101310,08/08/2013,14,0.222374,AMZN,0
101310,08/08/2013,30,0.212637,AMZN,0
101310,08/08/2013,60,0.201943,AMZN,0
101310,08/08/2013,91,0.202106,AMZN,0
101310,08/08/2013,122,0.252843,AMZN,0
101310,08/08/2013,152,0.249348,AMZN,0
101310,08/08/2013,182,0.246762,AMZN,0
101310,08/08/2013,273,0.261364,AMZN,0
101310,08/08/2013,365,0.260509,AMZN,0
101310,08/08/2013,547,0.28763,AMZN,0
101310,08/08/2013,730,0.340447,AMZN,0
101310,08/08/2013,1825,0.432983,AMZN,0
101310,08/09/2013,10,0.137479,AMZN,0
101310,08/09/2013,14,0.153377,AMZN,0
101310,08/09/2013,30,0.213071,AMZN,0
101310,08/09/2013,60,0.199367,AMZN,0
101310,08/09/2013,91,0.200924,AMZN,0
101310,08/09/2013,122,0.25264,AMZN,0
101310,08/09/2013,152,0.248261,AMZN,0
101310,08/09/2013,182,0.246704,AMZN,0
101310,08/09/2013,273,0.261306,AMZN,0
101310,08/09/2013,365,0.260533,AMZN,0
101310,08/09/2013,547,0.287629,AMZN,0
101310,08/09/2013,730,0.338161,AMZN,0
101310,08/09/2013,1825,0.432815,AMZN,0
101310,08/12/2013,10,0.105332,AMZN,0
101310,08/12/2013,14,0.131244,AMZN,0
101310,08/12/2013,30,0.175676,AMZN,0
101310,08/12/2013,60,0.189544,AMZN,0
101310,08/12/2013,91,0.201046,AMZN,0
101310,08/12/2013,122,0.252318,AMZN,0
101310,08/12/2013,152,0.249516,AMZN,0
101310,08/12/2013,182,0.245209,AMZN,0
101310,08/12/2013,273,0.261334,AMZN,0
101310,08/12/2013,365,0.260465,AMZN,0
101310,08/12/2013,547,0.287637,AMZN,0
101310,08/12/2013,730,0.337919,AMZN,0
101310,08/12/2013,1825,0.431285,AMZN,0
101310,08/13/2013,10,0.100795,AMZN,0
101310,08/13/2013,14,0.126364,AMZN,0
101310,08/13/2013,30,0.173311,AMZN,0
101310,08/13/2013,60,0.190394,AMZN,0
101310,08/13/2013,91,0.200604,AMZN,0
101310,08/13/2013,122,0.251426,AMZN,0
101310,08/13/2013,152,0.243837,AMZN,0
101310,08/13/2013,182,0.245553,AMZN,0
101310,08/13/2013,273,0.261625,AMZN,0
101310,08/13/2013,365,0.260656,AMZN,0
101310,08/13/2013,547,0.286647,AMZN,0
101310,08/13/2013,730,0.337655,AMZN,0
101310,08/13/2013,1825,0.431261,AMZN,0
101310,08/14/2013,10,0.096107,AMZN,0
101310,08/14/2013,14,0.130089,AMZN,0
101310,08/14/2013,30,0.17487,AMZN,0
101310,08/14/2013,60,0.189876,AMZN,0
101310,08/14/2013,91,0.201046,AMZN,0
101310,08/14/2013,122,0.250512,AMZN,0
101310,08/14/2013,152,0.243082,AMZN,0
101310,08/14/2013,182,0.23931,AMZN,0
101310,08/14/2013,273,0.261097,AMZN,0
101310,08/14/2013,365,0.260835,AMZN,0
101310,08/14/2013,547,0.286759,AMZN,0
101310,08/14/2013,730,0.337721,AMZN,0
101310,08/14/2013,1825,0.431194,AMZN,0
101310,08/15/2013,10,0.113127,AMZN,0
101310,08/15/2013,14,0.102824,AMZN,0
101310,08/15/2013,30,0.181144,AMZN,0
101310,08/15/2013,60,0.192773,AMZN,0
101310,08/15/2013,91,0.203261,AMZN,0
101310,08/15/2013,122,0.250025,AMZN,0
101310,08/15/2013,152,0.243487,AMZN,0
101310,08/15/2013,182,0.240575,AMZN,0
101310,08/15/2013,273,0.261588,AMZN,0
101310,08/15/2013,365,0.260871,AMZN,0
101310,08/15/2013,547,0.285488,AMZN,0
101310,08/15/2013,730,0.337407,AMZN,0
101310,08/15/2013,1825,0.431097,AMZN,0
101310,08/16/2013,10,0.107931,AMZN,0
101310,08/16/2013,14,0.10232,AMZN,0
101310,08/16/2013,30,0.178444,AMZN,0
101310,08/16/2013,60,0.190403,AMZN,0
101310,08/16/2013,91,0.199461,AMZN,0
101310,08/16/2013,122,0.248661,AMZN,0
101310,08/16/2013,152,0.242549,AMZN,0
101310,08/16/2013,182,0.239659,AMZN,0
101310,08/16/2013,273,0.260738,AMZN,0
101310,08/16/2013,365,0.260421,AMZN,0
101310,08/16/2013,547,0.284742,AMZN,0
101310,08/16/2013,730,0.337369,AMZN,0
101310,08/16/2013,1825,0.430936,AMZN,0
101310,08/19/2013,10,0.106595,AMZN,0
101310,08/19/2013,14,0.10906,AMZN,0
101310,08/19/2013,30,0.177724,AMZN,0
101310,08/19/2013,60,0.184165,AMZN,0
101310,08/19/2013,91,0.19859,AMZN,0
101310,08/19/2013,122,0.243441,AMZN,0
101310,08/19/2013,152,0.243362,AMZN,0
101310,08/19/2013,182,0.238723,AMZN,0
101310,08/19/2013,273,0.259854,AMZN,0
101310,08/19/2013,365,0.260419,AMZN,0
101310,08/19/2013,547,0.284545,AMZN,0
101310,08/19/2013,730,0.333523,AMZN,0
101310,08/19/2013,1825,0.430766,AMZN,0
101310,08/20/2013,10,0.121032,AMZN,0
101310,08/20/2013,14,0.11983,AMZN,0
101310,08/20/2013,30,0.175799,AMZN,0
101310,08/20/2013,60,0.184429,AMZN,0
101310,08/20/2013,91,0.198648,AMZN,0
101310,08/20/2013,122,0.242096,AMZN,0
101310,08/20/2013,152,0.242122,AMZN,0
101310,08/20/2013,182,0.237621,AMZN,0
101310,08/20/2013,273,0.259195,AMZN,0
101310,08/20/2013,365,0.260428,AMZN,0
101310,08/20/2013,547,0.284186,AMZN,0
101310,08/20/2013,730,0.333204,AMZN,0
101310,08/20/2013,1825,0.430733,AMZN,0
101310,08/21/2013,10,0.114111,AMZN,0
101310,08/21/2013,14,0.11365,AMZN,0
101310,08/21/2013,30,0.176723,AMZN,0
101310,08/21/2013,60,0.18381,AMZN,0
101310,08/21/2013,91,0.194039,AMZN,0
101310,08/21/2013,122,0.241272,AMZN,0
101310,08/21/2013,152,0.241329,AMZN,0
101310,08/21/2013,182,0.23728,AMZN,0
101310,08/21/2013,273,0.258693,AMZN,0
101310,08/21/2013,365,0.260565,AMZN,0
101310,08/21/2013,547,0.284297,AMZN,0
101310,08/21/2013,730,0.333219,AMZN,0
101310,08/21/2013,1825,0.430635,AMZN,0
101310,08/22/2013,10,0.174767,AMZN,0
101310,08/22/2013,14,0.159334,AMZN,0
101310,08/22/2013,30,0.189188,AMZN,0
101310,08/22/2013,60,0.18622,AMZN,0
101310,08/22/2013,91,0.196529,AMZN,0
101310,08/22/2013,122,0.242246,AMZN,0
101310,08/22/2013,152,0.241608,AMZN,0
101310,08/22/2013,182,0.238525,AMZN,0
101310,08/22/2013,273,0.258752,AMZN,0
101310,08/22/2013,365,0.26074,AMZN,0
101310,08/22/2013,547,0.284498,AMZN,0
101310,08/22/2013,730,0.327883,AMZN,0
101310,08/22/2013,1825,0.430531,AMZN,0
101310,08/23/2013,10,0.170972,AMZN,0
101310,08/23/2013,14,0.155405,AMZN,0
101310,08/23/2013,30,0.188428,AMZN,0
101310,08/23/2013,60,0.184047,AMZN,0
101310,08/23/2013,91,0.196498,AMZN,0
101310,08/23/2013,122,0.240001,AMZN,0
101310,08/23/2013,152,0.240465,AMZN,0
101310,08/23/2013,182,0.238496,AMZN,0
101310,08/23/2013,273,0.258634,AMZN,0
101310,08/23/2013,365,0.260597,AMZN,0
101310,08/23/2013,547,0.284364,AMZN,0
101310,08/23/2013,730,0.327883,AMZN,0
101310,08/23/2013,1825,0.43036,AMZN,0
101310,08/26/2013,10,0.174866,AMZN,0
101310,08/26/2013,14,0.164331,AMZN,0
101310,08/26/2013,30,0.151326,AMZN,0
101310,08/26/2013,60,0.185813,AMZN,0
101310,08/26/2013,91,0.197138,AMZN,0
101310,08/26/2013,122,0.201586,AMZN,0
101310,08/26/2013,152,0.240596,AMZN,0
101310,08/26/2013,182,0.237301,AMZN,0
101310,08/26/2013,273,0.258603,AMZN,0
101310,08/26/2013,365,0.260343,AMZN,0
101310,08/26/2013,547,0.28461,AMZN,0
101310,08/26/2013,730,0.32728,AMZN,0
101310,08/26/2013,1825,0.430497,AMZN,0
101310,08/27/2013,10,0.197674,AMZN,0
101310,08/27/2013,14,0.179428,AMZN,0
101310,08/27/2013,30,0.15563,AMZN,0
101310,08/27/2013,60,0.19192,AMZN,0
101310,08/27/2013,91,0.197062,AMZN,0
101310,08/27/2013,122,0.203321,AMZN,0
101310,08/27/2013,152,0.242377,AMZN,0
101310,08/27/2013,182,0.238839,AMZN,0
101310,08/27/2013,273,0.259577,AMZN,0
101310,08/27/2013,365,0.260934,AMZN,0
101310,08/27/2013,547,0.285049,AMZN,0
101310,08/27/2013,730,0.32724,AMZN,0
101310,08/27/2013,1825,0.430498,AMZN,0
101310,08/28/2013,10,0.184577,AMZN,0
101310,08/28/2013,14,0.180543,AMZN,0
101310,08/28/2013,30,0.148659,AMZN,0
101310,08/28/2013,60,0.18963,AMZN,0
101310,08/28/2013,91,0.196519,AMZN,0
101310,08/28/2013,122,0.202131,AMZN,0
101310,08/28/2013,152,0.241236,AMZN,0
101310,08/28/2013,182,0.237993,AMZN,0
101310,08/28/2013,273,0.259046,AMZN,0
101310,08/28/2013,365,0.260803,AMZN,0
101310,08/28/2013,547,0.284132,AMZN,0
101310,08/28/2013,730,0.326292,AMZN,0
101310,08/28/2013,1825,0.430248,AMZN,0
101310,08/29/2013,10,0.191994,AMZN,0
101310,08/29/2013,14,0.172319,AMZN,0
101310,08/29/2013,30,0.151144,AMZN,0
101310,08/29/2013,60,0.188397,AMZN,0
101310,08/29/2013,91,0.19694,AMZN,0
101310,08/29/2013,122,0.199118,AMZN,0
101310,08/29/2013,152,0.240407,AMZN,0
101310,08/29/2013,182,0.238211,AMZN,0
101310,08/29/2013,273,0.258536,AMZN,0
101310,08/29/2013,365,0.260901,AMZN,0
101310,08/29/2013,547,0.283527,AMZN,0
101310,08/29/2013,730,0.326018,AMZN,0
101310,08/29/2013,1825,0.43009,AMZN,0
101310,08/30/2013,10,0.194847,AMZN,0
101310,08/30/2013,14,0.177807,AMZN,0
101310,08/30/2013,30,0.153392,AMZN,0
101310,08/30/2013,60,0.186409,AMZN,0
101310,08/30/2013,91,0.197615,AMZN,0
101310,08/30/2013,122,0.198545,AMZN,0
101310,08/30/2013,152,0.239893,AMZN,0
101310,08/30/2013,182,0.238623,AMZN,0
101310,08/30/2013,273,0.258849,AMZN,0
101310,08/30/2013,365,0.261109,AMZN,0
101310,08/30/2013,547,0.283692,AMZN,0
101310,08/30/2013,730,0.325816,AMZN,0
101310,08/30/2013,1825,0.42995,AMZN,0
101310,09/03/2013,10,0.271402,AMZN,0
101310,09/03/2013,14,0.242188,AMZN,0
101310,09/03/2013,30,0.180303,AMZN,0
101310,09/03/2013,60,0.201836,AMZN,0
101310,09/03/2013,91,0.205007,AMZN,0
101310,09/03/2013,122,0.196854,AMZN,0
101310,09/03/2013,152,0.243393,AMZN,0
101310,09/03/2013,182,0.239284,AMZN,0
101310,09/03/2013,273,0.261103,AMZN,0
101310,09/03/2013,365,0.262391,AMZN,0
101310,09/03/2013,547,0.284829,AMZN,0
101310,09/03/2013,730,0.326443,AMZN,0
101310,09/03/2013,1825,0.430133,AMZN,0
101310,09/04/2013,10,0.26866,AMZN,0
101310,09/04/2013,14,0.248165,AMZN,0
101310,09/04/2013,30,0.189255,AMZN,0
101310,09/04/2013,60,0.203353,AMZN,0
101310,09/04/2013,91,0.207122,AMZN,0
101310,09/04/2013,122,0.197439,AMZN,0
101310,09/04/2013,152,0.243434,AMZN,0
101310,09/04/2013,182,0.240174,AMZN,0
101310,09/04/2013,273,0.261689,AMZN,0
101310,09/04/2013,365,0.262873,AMZN,0
101310,09/04/2013,547,0.285094,AMZN,0
101310,09/04/2013,730,0.326314,AMZN,0
101310,09/04/2013,1825,0.430146,AMZN,0
101310,09/05/2013,10,0.247922,AMZN,0
101310,09/05/2013,14,0.232706,AMZN,0
101310,09/05/2013,30,0.189491,AMZN,0
101310,09/05/2013,60,0.20093,AMZN,0
101310,09/05/2013,91,0.207113,AMZN,0
101310,09/05/2013,122,0.196575,AMZN,0
101310,09/05/2013,152,0.242272,AMZN,0
101310,09/05/2013,182,0.240178,AMZN,0
101310,09/05/2013,273,0.261666,AMZN,0
